 frequency       gain_db        
 1.00000000e+05  2.11593703e+01 
 1.25892541e+05  2.09415637e+01 
 1.58489319e+05  2.06174466e+01 
 1.99526231e+05  2.01489428e+01 
 2.51188643e+05  1.94969832e+01 
 3.16227766e+05  1.86306479e+01 
 3.98107171e+05  1.75370052e+01 
 5.01187234e+05  1.62259976e+01 
 6.30957344e+05  1.47270262e+01 
 7.94328235e+05  1.30797084e+01 
 1.00000000e+06  1.13245083e+01 
 1.25892541e+06  9.49710066e+00 
 1.58489319e+06  7.62687462e+00 
 1.99526231e+06  5.73817567e+00 
 2.51188643e+06  3.85284774e+00 
 3.16227766e+06  1.99320064e+00 
 3.98107171e+06  1.84899532e-01 
 5.01187234e+06 -1.54080294e+00 
 6.30957344e+06 -3.14654654e+00 
 7.94328235e+06 -4.59156943e+00 
 1.00000000e+07 -5.83857459e+00 
 1.25892541e+07 -6.86297680e+00 
 1.58489319e+07 -7.65873493e+00 
 1.99526231e+07 -8.23292563e+00 
 2.51188643e+07 -8.58127885e+00 
 3.16227766e+07 -8.63161240e+00 
 3.98107171e+07 -8.13913787e+00 
 5.01187234e+07 -6.64832611e+00 
 6.30957344e+07 -4.06350519e+00 
 7.94328235e+07 -1.68923751e+00 
 1.00000000e+08 -1.01867501e+00 
 1.25892541e+08 -7.01193749e-01 
 1.58489319e+08  4.39464418e-01 
 1.99526231e+08  1.87123256e+00 
 2.51188643e+08  3.32477616e+00 
 3.16227766e+08  4.63729898e+00 
 3.98107171e+08  5.73527379e+00 
 5.01187234e+08  6.58656229e+00 
 6.30957344e+08  7.17730163e+00 
 7.94328235e+08  7.50382739e+00 
 1.00000000e+09  7.56747690e+00 
 frequency       gain_db        
 1.00000000e+00  3.81052833e+01 
 1.25892541e+00  3.81052833e+01 
 1.58489319e+00  3.81052833e+01 
 1.99526231e+00  3.81052833e+01 
 2.51188643e+00  3.81052833e+01 
 3.16227766e+00  3.81052833e+01 
 3.98107171e+00  3.81052833e+01 
 5.01187234e+00  3.81052833e+01 
 6.30957344e+00  3.81052833e+01 
 7.94328235e+00  3.81052832e+01 
 1.00000000e+01  3.81052831e+01 
 1.25892541e+01  3.81052830e+01 
 1.58489319e+01  3.81052829e+01 
 1.99526231e+01  3.81052826e+01 
 2.51188643e+01  3.81052822e+01 
 3.16227766e+01  3.81052816e+01 
 3.98107171e+01  3.81052806e+01 
 5.01187234e+01  3.81052790e+01 
 6.30957344e+01  3.81052765e+01 
 7.94328235e+01  3.81052724e+01 
 1.00000000e+02  3.81052661e+01 
 1.25892541e+02  3.81052560e+01 
 1.58489319e+02  3.81052400e+01 
 1.99526231e+02  3.81052147e+01 
 2.51188643e+02  3.81051746e+01 
 3.16227766e+02  3.81051110e+01 
 3.98107171e+02  3.81050102e+01 
 5.01187234e+02  3.81048504e+01 
 6.30957344e+02  3.81045973e+01 
 7.94328235e+02  3.81041961e+01 
 1.00000000e+03  3.81035603e+01 
 1.25892541e+03  3.81025528e+01 
 1.58489319e+03  3.81009565e+01 
 1.99526231e+03  3.80984277e+01 
 2.51188643e+03  3.80944230e+01 
 3.16227766e+03  3.80880834e+01 
 3.98107171e+03  3.80780547e+01 
 5.01187234e+03  3.80622077e+01 
 6.30957344e+03  3.80372097e+01 
 7.94328235e+03  3.79978829e+01 
 1.00000000e+04  3.79362747e+01 
 1.25892541e+04  3.78403879e+01 
 1.58489319e+04  3.76926252e+01 
 1.99526231e+04  3.74682732e+01 
 2.51188643e+04  3.71348604e+01 
 3.16227766e+04  3.66538609e+01 
 3.98107171e+04  3.59862755e+01 
 5.01187234e+04  3.51020016e+01 
 6.30957344e+04  3.39894929e+01 
 7.94328235e+04  3.26600060e+01 
 1.00000000e+05  3.11434660e+01 
 1.25892541e+05  2.94788473e+01 
 1.58489319e+05  2.77047724e+01 
 1.99526231e+05  2.58538801e+01 
 2.51188643e+05  2.39510928e+01 
 3.16227766e+05  2.20142563e+01 
 3.98107171e+05  2.00556869e+01 
 5.01187234e+05  1.80837833e+01 
 6.30957344e+05  1.61043858e+01 
 7.94328235e+05  1.41218432e+01 
 1.00000000e+06  1.21398653e+01 
 1.25892541e+06  1.01622718e+01 
 1.58489319e+06  8.19375460e+00 
 1.99526231e+06  6.24076696e+00 
 2.51188643e+06  4.31263183e+00 
 3.16227766e+06  2.42290042e+00 
 3.98107171e+06  5.90819682e-01 
 5.01187234e+06 -1.15760031e+00 
 6.30957344e+06 -2.79003072e+00 
 7.94328235e+06 -4.27144408e+00 
 1.00000000e+07 -5.57213398e+00 
 1.25892541e+07 -6.67880499e+00 
 1.58489319e+07 -7.60342697e+00 
 1.99526231e+07 -8.38180906e+00 
 2.51188643e+07 -9.04846190e+00 
 3.16227766e+07 -9.53454789e+00 
 3.98107171e+07 -9.28810178e+00 
 5.01187234e+07 -6.73542617e+00 
 6.30957344e+07 -1.56242141e+00 
 7.94328235e+07  6.19233889e-01 
 1.00000000e+08 -2.00278978e+00 
 1.25892541e+08 -4.77067455e+00 
 1.58489319e+08 -5.23519976e+00 
 1.99526231e+08 -3.66181994e+00 
 2.51188643e+08 -1.74603818e+00 
 3.16227766e+08  2.17728208e-02 
 3.98107171e+08  1.59629014e+00 
 5.01187234e+08  2.96673344e+00 
 6.30957344e+08  4.09900017e+00 
 7.94328235e+08  4.94877989e+00 
 1.00000000e+09  5.47813030e+00 
 frequency       gain_db        
 1.00000000e+00  3.60924340e+01 
 1.25892541e+00  3.60924340e+01 
 1.58489319e+00  3.60924340e+01 
 1.99526231e+00  3.60924340e+01 
 2.51188643e+00  3.60924340e+01 
 3.16227766e+00  3.60924340e+01 
 3.98107171e+00  3.60924340e+01 
 5.01187234e+00  3.60924340e+01 
 6.30957344e+00  3.60924340e+01 
 7.94328235e+00  3.60924339e+01 
 1.00000000e+01  3.60924339e+01 
 1.25892541e+01  3.60924338e+01 
 1.58489319e+01  3.60924337e+01 
 1.99526231e+01  3.60924336e+01 
 2.51188643e+01  3.60924333e+01 
 3.16227766e+01  3.60924329e+01 
 3.98107171e+01  3.60924323e+01 
 5.01187234e+01  3.60924313e+01 
 6.30957344e+01  3.60924297e+01 
 7.94328235e+01  3.60924272e+01 
 1.00000000e+02  3.60924232e+01 
 1.25892541e+02  3.60924170e+01 
 1.58489319e+02  3.60924070e+01 
 1.99526231e+02  3.60923912e+01 
 2.51188643e+02  3.60923661e+01 
 3.16227766e+02  3.60923265e+01 
 3.98107171e+02  3.60922636e+01 
 5.01187234e+02  3.60921639e+01 
 6.30957344e+02  3.60920059e+01 
 7.94328235e+02  3.60917555e+01 
 1.00000000e+03  3.60913588e+01 
 1.25892541e+03  3.60907300e+01 
 1.58489319e+03  3.60897336e+01 
 1.99526231e+03  3.60881550e+01 
 2.51188643e+03  3.60856542e+01 
 3.16227766e+03  3.60816936e+01 
 3.98107171e+03  3.60754239e+01 
 5.01187234e+03  3.60655056e+01 
 6.30957344e+03  3.60498324e+01 
 7.94328235e+03  3.60251074e+01 
 1.00000000e+04  3.59862069e+01 
 1.25892541e+04  3.59252588e+01 
 1.58489319e+04  3.58303806e+01 
 1.99526231e+04  3.56841302e+01 
 2.51188643e+04  3.54619777e+01 
 3.16227766e+04  3.51316305e+01 
 3.98107171e+04  3.46546575e+01 
 5.01187234e+04  3.39919655e+01 
 6.30957344e+04  3.31131032e+01 
 7.94328235e+04  3.20059783e+01 
 1.00000000e+05  3.06812921e+01 
 1.25892541e+05  2.91685951e+01 
 1.58489319e+05  2.75067370e+01 
 1.99526231e+05  2.57344119e+01 
 2.51188643e+05  2.38844439e+01 
 3.16227766e+05  2.19820083e+01 
 3.98107171e+05  2.00452702e+01 
 5.01187234e+05  1.80869427e+01 
 6.30957344e+05  1.61159000e+01 
 7.94328235e+05  1.41385467e+01 
 1.00000000e+06  1.21599450e+01 
 1.25892541e+06  1.01848060e+01 
 1.58489319e+06  8.21845722e+00 
 1.99526231e+06  6.26790429e+00 
 2.51188643e+06  4.34310416e+00 
 3.16227766e+06  2.45851765e+00 
 3.98107171e+06  6.34848900e-01 
 5.01187234e+06 -1.09948155e+00 
 6.30957344e+06 -2.70816168e+00 
 7.94328235e+06 -4.14962266e+00 
 1.00000000e+07 -5.38341160e+00 
 1.25892541e+07 -6.37843872e+00 
 1.58489319e+07 -7.11683370e+00 
 1.99526231e+07 -7.58405646e+00 
 2.51188643e+07 -7.73416929e+00 
 3.16227766e+07 -7.41467980e+00 
 3.98107171e+07 -6.26838135e+00 
 5.01187234e+07 -3.94214317e+00 
 6.30957344e+07 -1.32794660e+00 
 7.94328235e+07 -3.80740226e-01 
 1.00000000e+08 -2.37970676e-01 
 1.25892541e+08  5.70897973e-01 
 1.58489319e+08  1.81313484e+00 
 1.99526231e+08  3.20701195e+00 
 2.51188643e+08  4.53938800e+00 
 3.16227766e+08  5.69332277e+00 
 3.98107171e+08  6.61823640e+00 
 5.01187234e+08  7.29738575e+00 
 6.30957344e+08  7.73009763e+00 
 7.94328235e+08  7.92217226e+00 
 1.00000000e+09  7.87866124e+00 
 frequency       gain_db        
 1.00000000e+00  2.83218145e+01 
 1.25892541e+00  2.83218145e+01 
 1.58489319e+00  2.83218145e+01 
 1.99526231e+00  2.83218145e+01 
 2.51188643e+00  2.83218145e+01 
 3.16227766e+00  2.83218145e+01 
 3.98107171e+00  2.83218145e+01 
 5.01187234e+00  2.83218145e+01 
 6.30957344e+00  2.83218145e+01 
 7.94328235e+00  2.83218145e+01 
 1.00000000e+01  2.83218145e+01 
 1.25892541e+01  2.83218145e+01 
 1.58489319e+01  2.83218144e+01 
 1.99526231e+01  2.83218144e+01 
 2.51188643e+01  2.83218144e+01 
 3.16227766e+01  2.83218143e+01 
 3.98107171e+01  2.83218142e+01 
 5.01187234e+01  2.83218141e+01 
 6.30957344e+01  2.83218138e+01 
 7.94328235e+01  2.83218135e+01 
 1.00000000e+02  2.83218128e+01 
 1.25892541e+02  2.83218119e+01 
 1.58489319e+02  2.83218104e+01 
 1.99526231e+02  2.83218080e+01 
 2.51188643e+02  2.83218042e+01 
 3.16227766e+02  2.83217981e+01 
 3.98107171e+02  2.83217885e+01 
 5.01187234e+02  2.83217733e+01 
 6.30957344e+02  2.83217493e+01 
 7.94328235e+02  2.83217111e+01 
 1.00000000e+03  2.83216507e+01 
 1.25892541e+03  2.83215549e+01 
 1.58489319e+03  2.83214030e+01 
 1.99526231e+03  2.83211624e+01 
 2.51188643e+03  2.83207810e+01 
 3.16227766e+03  2.83201766e+01 
 3.98107171e+03  2.83192189e+01 
 5.01187234e+03  2.83177014e+01 
 6.30957344e+03  2.83152975e+01 
 7.94328235e+03  2.83114903e+01 
 1.00000000e+04  2.83054632e+01 
 1.25892541e+04  2.82959279e+01 
 1.58489319e+04  2.82808582e+01 
 1.99526231e+04  2.82570811e+01 
 2.51188643e+04  2.82196617e+01 
 3.16227766e+04  2.81610091e+01 
 3.98107171e+04  2.80696447e+01 
 5.01187234e+04  2.79286697e+01 
 6.30957344e+04  2.77142157e+01 
 7.94328235e+04  2.73946481e+01 
 1.00000000e+05  2.69319300e+01 
 1.25892541e+05  2.62867349e+01 
 1.58489319e+05  2.54275062e+01 
 1.99526231e+05  2.43403619e+01 
 2.51188643e+05  2.30341877e+01 
 3.16227766e+05  2.15374043e+01 
 3.98107171e+05  1.98887067e+01 
 5.01187234e+05  1.81274459e+01 
 6.30957344e+05  1.62875968e+01 
 7.94328235e+05  1.43957714e+01 
 1.00000000e+06  1.24718554e+01 
 1.25892541e+06  1.05307791e+01 
 1.58489319e+06  8.58455999e+00 
 1.99526231e+06  6.64430880e+00 
 2.51188643e+06  4.72219844e+00 
 3.16227766e+06  2.83348132e+00 
 3.98107171e+06  9.98536969e-01 
 5.01187234e+06 -7.55394687e-01 
 6.30957344e+06 -2.39371153e+00 
 7.94328235e+06 -3.87666455e+00 
 1.00000000e+07 -5.16548231e+00 
 1.25892541e+07 -6.23124068e+00 
 1.58489319e+07 -7.06109110e+00 
 1.99526231e+07 -7.65309638e+00 
 2.51188643e+07 -7.98912897e+00 
 3.16227766e+07 -7.96859048e+00 
 3.98107171e+07 -7.28904961e+00 
 5.01187234e+07 -5.45182188e+00 
 6.30957344e+07 -2.58218389e+00 
 7.94328235e+07 -4.63345656e-01 
 1.00000000e+08 -6.00080286e-02 
 1.25892541e+08  1.03616816e-01 
 1.58489319e+08  1.27972729e+00 
 1.99526231e+08  2.70275538e+00 
 2.51188643e+08  4.11067372e+00 
 3.16227766e+08  5.36130433e+00 
 3.98107171e+08  6.38716114e+00 
 5.01187234e+08  7.16055851e+00 
 6.30957344e+08  7.67306301e+00 
 7.94328235e+08  7.92566252e+00 
 1.00000000e+09  7.92206943e+00 
 frequency       gain_db        
 1.00000000e+00  6.01036014e+01 
 1.25892541e+00  6.01036013e+01 
 1.58489319e+00  6.01036011e+01 
 1.99526231e+00  6.01036008e+01 
 2.51188643e+00  6.01036003e+01 
 3.16227766e+00  6.01035996e+01 
 3.98107171e+00  6.01035984e+01 
 5.01187234e+00  6.01035965e+01 
 6.30957344e+00  6.01035936e+01 
 7.94328235e+00  6.01035889e+01 
 1.00000000e+01  6.01035814e+01 
 1.25892541e+01  6.01035696e+01 
 1.58489319e+01  6.01035510e+01 
 1.99526231e+01  6.01035214e+01 
 2.51188643e+01  6.01034744e+01 
 3.16227766e+01  6.01034001e+01 
 3.98107171e+01  6.01032822e+01 
 5.01187234e+01  6.01030954e+01 
 6.30957344e+01  6.01027994e+01 
 7.94328235e+01  6.01023302e+01 
 1.00000000e+02  6.01015868e+01 
 1.25892541e+02  6.01004088e+01 
 1.58489319e+02  6.00985425e+01 
 1.99526231e+02  6.00955862e+01 
 2.51188643e+02  6.00909049e+01 
 3.16227766e+02  6.00834959e+01 
 3.98107171e+02  6.00717792e+01 
 5.01187234e+02  6.00532740e+01 
 6.30957344e+02  6.00241058e+01 
 7.94328235e+02  5.99782749e+01 
 1.00000000e+03  5.99066143e+01 
 1.25892541e+03  5.97954078e+01 
 1.58489319e+03  5.96247904e+01 
 1.99526231e+03  5.93674031e+01 
 2.51188643e+03  5.89883576e+01 
 3.16227766e+03  5.84481198e+01 
 3.98107171e+03  5.77095346e+01 
 5.01187234e+03  5.67478685e+01 
 6.30957344e+03  5.55592504e+01 
 7.94328235e+03  5.41621161e+01 
 1.00000000e+04  5.25906274e+01 
 1.25892541e+04  5.08845115e+01 
 1.58489319e+04  4.90807247e+01 
 1.99526231e+04  4.72092511e+01 
 2.51188643e+04  4.52923501e+01 
 3.16227766e+04  4.33456161e+01 
 3.98107171e+04  4.13795707e+01 
 5.01187234e+04  3.94011431e+01 
 6.30957344e+04  3.74148281e+01 
 7.94328235e+04  3.54235160e+01 
 1.00000000e+05  3.34290583e+01 
 1.25892541e+05  3.14326444e+01 
 1.58489319e+05  2.94350481e+01 
 1.99526231e+05  2.74367902e+01 
 2.51188643e+05  2.54382489e+01 
 3.16227766e+05  2.34397402e+01 
 3.98107171e+05  2.14415868e+01 
 5.01187234e+05  1.94441868e+01 
 6.30957344e+05  1.74480994e+01 
 7.94328235e+05  1.54541636e+01 
 1.00000000e+06  1.34636742e+01 
 1.25892541e+06  1.14786490e+01 
 1.58489319e+06  9.50223265e+00 
 1.99526231e+06  7.53929784e+00 
 2.51188643e+06  5.59730850e+00 
 3.16227766e+06  3.68747906e+00 
 3.98107171e+06  1.82614636e+00 
 5.01187234e+06  3.59738984e-02 
 6.30957344e+06 -1.65393514e+00 
 7.94328235e+06 -3.21056947e+00 
 1.00000000e+07 -4.60370266e+00 
 1.25892541e+07 -5.81621664e+00 
 1.58489319e+07 -6.85260286e+00 
 1.99526231e+07 -7.73144320e+00 
 2.51188643e+07 -8.41973583e+00 
 3.16227766e+07 -8.55399847e+00 
 3.98107171e+07 -6.82913260e+00 
 5.01187234e+07 -2.24635335e+00 
 6.30957344e+07  2.01666812e+00 
 7.94328235e+07  2.11664818e+00 
 1.00000000e+08  9.78477172e-01 
 1.25892541e+08  7.78119605e-01 
 1.58489319e+08  1.80536041e+00 
 1.99526231e+08  3.30201516e+00 
 2.51188643e+08  4.74469856e+00 
 3.16227766e+08  5.96756132e+00 
 3.98107171e+08  6.94028279e+00 
 5.01187234e+08  7.66485433e+00 
 6.30957344e+08  8.14557257e+00 
 7.94328235e+08  8.38285164e+00 
 1.00000000e+09  8.37337583e+00 
 frequency       gain_db        
 1.00000000e+00  3.37565022e+01 
 1.25892541e+00  3.37565022e+01 
 1.58489319e+00  3.37565022e+01 
 1.99526231e+00  3.37565022e+01 
 2.51188643e+00  3.37565022e+01 
 3.16227766e+00  3.37565022e+01 
 3.98107171e+00  3.37565022e+01 
 5.01187234e+00  3.37565022e+01 
 6.30957344e+00  3.37565022e+01 
 7.94328235e+00  3.37565022e+01 
 1.00000000e+01  3.37565022e+01 
 1.25892541e+01  3.37565021e+01 
 1.58489319e+01  3.37565021e+01 
 1.99526231e+01  3.37565020e+01 
 2.51188643e+01  3.37565018e+01 
 3.16227766e+01  3.37565016e+01 
 3.98107171e+01  3.37565013e+01 
 5.01187234e+01  3.37565007e+01 
 6.30957344e+01  3.37564998e+01 
 7.94328235e+01  3.37564984e+01 
 1.00000000e+02  3.37564961e+01 
 1.25892541e+02  3.37564926e+01 
 1.58489319e+02  3.37564870e+01 
 1.99526231e+02  3.37564780e+01 
 2.51188643e+02  3.37564639e+01 
 3.16227766e+02  3.37564415e+01 
 3.98107171e+02  3.37564059e+01 
 5.01187234e+02  3.37563496e+01 
 6.30957344e+02  3.37562603e+01 
 7.94328235e+02  3.37561188e+01 
 1.00000000e+03  3.37558946e+01 
 1.25892541e+03  3.37555393e+01 
 1.58489319e+03  3.37549761e+01 
 1.99526231e+03  3.37540838e+01 
 2.51188643e+03  3.37526699e+01 
 3.16227766e+03  3.37504299e+01 
 3.98107171e+03  3.37468822e+01 
 5.01187234e+03  3.37412653e+01 
 6.30957344e+03  3.37323781e+01 
 7.94328235e+03  3.37183299e+01 
 1.00000000e+04  3.36961577e+01 
 1.25892541e+04  3.36612475e+01 
 1.58489319e+04  3.36064867e+01 
 1.99526231e+04  3.35210871e+01 
 2.51188643e+04  3.33890867e+01 
 3.16227766e+04  3.31877670e+01 
 3.98107171e+04  3.28866635e+01 
 5.01187234e+04  3.24484838e+01 
 6.30957344e+04  3.18335679e+01 
 7.94328235e+04  3.10084457e+01 
 1.00000000e+05  2.99559515e+01 
 1.25892541e+05  2.86813970e+01 
 1.58489319e+05  2.72106005e+01 
 1.99526231e+05  2.55811770e+01 
 2.51188643e+05  2.38325926e+01 
 3.16227766e+05  2.19994212e+01 
 3.98107171e+05  2.01087325e+01 
 5.01187234e+05  1.81803247e+01 
 6.30957344e+05  1.62282301e+01 
 7.94328235e+05  1.42624830e+01 
 1.00000000e+06  1.22907067e+01 
 1.25892541e+06  1.03194288e+01 
 1.58489319e+06  8.35523176e+00 
 1.99526231e+06  6.40593344e+00 
 2.51188643e+06  4.48196903e+00 
 3.16227766e+06  2.59804799e+00 
 3.98107171e+06  7.74988792e-01 
 5.01187234e+06 -9.58687486e-01 
 6.30957344e+06 -2.56636932e+00 
 7.94328235e+06 -4.00566824e+00 
 1.00000000e+07 -5.23455157e+00 
 1.25892541e+07 -6.21999334e+00 
 1.58489319e+07 -6.94408511e+00 
 1.99526231e+07 -7.40123641e+00 
 2.51188643e+07 -7.58388695e+00 
 3.16227766e+07 -7.46078812e+00 
 3.98107171e+07 -6.96599901e+00 
 5.01187234e+07 -6.07730528e+00 
 6.30957344e+07 -5.16644035e+00 
 7.94328235e+07 -5.16472817e+00 
 1.00000000e+08 -6.14349743e+00 
 1.25892541e+08 -6.99264558e+00 
 1.58489319e+08 -6.88445027e+00 
 1.99526231e+08 -5.93322033e+00 
 2.51188643e+08 -4.51801295e+00 
 3.16227766e+08 -2.90950615e+00 
 3.98107171e+08 -1.26569497e+00 
 5.01187234e+08  3.14673818e-01 
 6.30957344e+08  1.75228144e+00 
 7.94328235e+08  2.97259233e+00 
 1.00000000e+09  3.90437310e+00 
 frequency       gain_db        
 1.00000000e+00  4.99853311e+01 
 1.25892541e+00  4.99853311e+01 
 1.58489319e+00  4.99853311e+01 
 1.99526231e+00  4.99853311e+01 
 2.51188643e+00  4.99853310e+01 
 3.16227766e+00  4.99853310e+01 
 3.98107171e+00  4.99853309e+01 
 5.01187234e+00  4.99853307e+01 
 6.30957344e+00  4.99853305e+01 
 7.94328235e+00  4.99853301e+01 
 1.00000000e+01  4.99853294e+01 
 1.25892541e+01  4.99853285e+01 
 1.58489319e+01  4.99853269e+01 
 1.99526231e+01  4.99853245e+01 
 2.51188643e+01  4.99853206e+01 
 3.16227766e+01  4.99853144e+01 
 3.98107171e+01  4.99853047e+01 
 5.01187234e+01  4.99852893e+01 
 6.30957344e+01  4.99852648e+01 
 7.94328235e+01  4.99852260e+01 
 1.00000000e+02  4.99851644e+01 
 1.25892541e+02  4.99850670e+01 
 1.58489319e+02  4.99849125e+01 
 1.99526231e+02  4.99846676e+01 
 2.51188643e+02  4.99842796e+01 
 3.16227766e+02  4.99836647e+01 
 3.98107171e+02  4.99826903e+01 
 5.01187234e+02  4.99811465e+01 
 6.30957344e+02  4.99787008e+01 
 7.94328235e+02  4.99748274e+01 
 1.00000000e+03  4.99686957e+01 
 1.25892541e+03  4.99589951e+01 
 1.58489319e+03  4.99436651e+01 
 1.99526231e+03  4.99194789e+01 
 2.51188643e+03  4.98814202e+01 
 3.16227766e+03  4.98217762e+01 
 3.98107171e+03  4.97288933e+01 
 5.01187234e+03  4.95856359e+01 
 6.30957344e+03  4.93678454e+01 
 7.94328235e+03  4.90435944e+01 
 1.00000000e+04  4.85746602e+01 
 1.25892541e+04  4.79217946e+01 
 1.58489319e+04  4.70538905e+01 
 1.99526231e+04  4.59578109e+01 
 2.51188643e+04  4.46431877e+01 
 3.16227766e+04  4.31388664e+01 
 3.98107171e+04  4.14834904e+01 
 5.01187234e+04  3.97159143e+01 
 6.30957344e+04  3.78692525e+01 
 7.94328235e+04  3.59688947e+01 
 1.00000000e+05  3.40330108e+01 
 1.25892541e+05  3.20740363e+01 
 1.58489319e+05  3.01002476e+01 
 1.99526231e+05  2.81170665e+01 
 2.51188643e+05  2.61280282e+01 
 3.16227766e+05  2.41354603e+01 
 3.98107171e+05  2.21409516e+01 
 5.01187234e+05  2.01456804e+01 
 6.30957344e+05  1.81506633e+01 
 7.94328235e+05  1.61569705e+01 
 1.00000000e+06  1.41659520e+01 
 1.25892541e+06  1.21795186e+01 
 1.58489319e+06  1.02005296e+01 
 1.99526231e+06  8.23334874e+00 
 2.51188643e+06  6.28463633e+00 
 3.16227766e+06  4.36442678e+00 
 3.98107171e+06  2.48744973e+00 
 5.01187234e+06  6.74409965e-01 
 6.30957344e+06 -1.04754215e+00 
 7.94328235e+06 -2.64656201e+00 
 1.00000000e+07 -4.09169283e+00 
 1.25892541e+07 -5.36226527e+00 
 1.58489319e+07 -6.45613553e+00 
 1.99526231e+07 -7.38123489e+00 
 2.51188643e+07 -8.08268287e+00 
 3.16227766e+07 -8.14983897e+00 
 3.98107171e+07 -6.31395740e+00 
 5.01187234e+07 -1.98783554e+00 
 6.30957344e+07  1.58462061e+00 
 7.94328235e+07  1.68036807e+00 
 1.00000000e+08  8.79381279e-01 
 1.25892541e+08  1.35581082e+00 
 1.58489319e+08  2.79942386e+00 
 1.99526231e+08  4.37489280e+00 
 2.51188643e+08  5.76537126e+00 
 3.16227766e+08  6.90131034e+00 
 3.98107171e+08  7.78406936e+00 
 5.01187234e+08  8.42527107e+00 
 6.30957344e+08  8.83107188e+00 
 7.94328235e+08  9.00157047e+00 
 1.00000000e+09  8.93322271e+00 
 frequency       gain_db        
 1.00000000e+00  2.17337868e+01 
 1.25892541e+00  2.17337868e+01 
 1.58489319e+00  2.17337868e+01 
 1.99526231e+00  2.17337868e+01 
 2.51188643e+00  2.17337868e+01 
 3.16227766e+00  2.17337868e+01 
 3.98107171e+00  2.17337868e+01 
 5.01187234e+00  2.17337868e+01 
 6.30957344e+00  2.17337868e+01 
 7.94328235e+00  2.17337868e+01 
 1.00000000e+01  2.17337868e+01 
 1.25892541e+01  2.17337868e+01 
 1.58489319e+01  2.17337867e+01 
 1.99526231e+01  2.17337867e+01 
 2.51188643e+01  2.17337867e+01 
 3.16227766e+01  2.17337867e+01 
 3.98107171e+01  2.17337867e+01 
 5.01187234e+01  2.17337867e+01 
 6.30957344e+01  2.17337866e+01 
 7.94328235e+01  2.17337865e+01 
 1.00000000e+02  2.17337863e+01 
 1.25892541e+02  2.17337861e+01 
 1.58489319e+02  2.17337857e+01 
 1.99526231e+02  2.17337851e+01 
 2.51188643e+02  2.17337842e+01 
 3.16227766e+02  2.17337827e+01 
 3.98107171e+02  2.17337802e+01 
 5.01187234e+02  2.17337764e+01 
 6.30957344e+02  2.17337704e+01 
 7.94328235e+02  2.17337608e+01 
 1.00000000e+03  2.17337457e+01 
 1.25892541e+03  2.17337217e+01 
 1.58489319e+03  2.17336836e+01 
 1.99526231e+03  2.17336232e+01 
 2.51188643e+03  2.17335276e+01 
 3.16227766e+03  2.17333760e+01 
 3.98107171e+03  2.17331358e+01 
 5.01187234e+03  2.17327550e+01 
 6.30957344e+03  2.17321517e+01 
 7.94328235e+03  2.17311957e+01 
 1.00000000e+04  2.17296809e+01 
 1.25892541e+04  2.17272813e+01 
 1.58489319e+04  2.17234808e+01 
 1.99526231e+04  2.17174646e+01 
 2.51188643e+04  2.17079468e+01 
 3.16227766e+04  2.16929056e+01 
 3.98107171e+04  2.16691753e+01 
 5.01187234e+04  2.16318337e+01 
 6.30957344e+04  2.15733128e+01 
 7.94328235e+04  2.14821744e+01 
 1.00000000e+05  2.13415896e+01 
 1.25892541e+05  2.11278011e+01 
 1.58489319e+05  2.08093289e+01 
 1.99526231e+05  2.03483061e+01 
 2.51188643e+05  1.97055300e+01 
 3.16227766e+05  1.88494668e+01 
 3.98107171e+05  1.77661821e+01 
 5.01187234e+05  1.64645718e+01 
 6.30957344e+05  1.49733152e+01 
 7.94328235e+05  1.33317748e+01 
 1.00000000e+06  1.15805161e+01 
 1.25892541e+06  9.75546795e+00 
 1.58489319e+06  7.88626396e+00 
 1.99526231e+06  5.99740657e+00 
 2.51188643e+06  4.11080717e+00 
 3.16227766e+06  2.24882840e+00 
 3.98107171e+06  4.37358267e-01 
 5.01187234e+06 -1.29159039e+00 
 6.30957344e+06 -2.89870330e+00 
 7.94328235e+06 -4.33900378e+00 
 1.00000000e+07 -5.56715340e+00 
 1.25892541e+07 -6.54453342e+00 
 1.58489319e+07 -7.24174827e+00 
 1.99526231e+07 -7.62712306e+00 
 2.51188643e+07 -7.63311162e+00 
