 time            v(out)          time            v(outpl)       
 1.08728000e-02  8.83395014e-01  1.08728000e-02  9.03578988e-01 
 1.08828000e-02  8.83160311e-01  1.08828000e-02  9.03372567e-01 
 1.08928000e-02  8.82925445e-01  1.08928000e-02  9.03166005e-01 
 1.09028000e-02  8.82690392e-01  1.09028000e-02  9.02959304e-01 
 1.09128000e-02  8.82455189e-01  1.09128000e-02  9.02752466e-01 
 1.09228000e-02  8.82219834e-01  1.09228000e-02  9.02545494e-01 
 1.09328000e-02  8.81984348e-01  1.09328000e-02  9.02338389e-01 
 1.09428000e-02  8.81748761e-01  1.09428000e-02  9.02131155e-01 
 1.09528000e-02  8.81513035e-01  1.09528000e-02  9.01923793e-01 
 1.09628000e-02  8.81277138e-01  1.09628000e-02  9.01716305e-01 
 1.09728000e-02  8.81041093e-01  1.09728000e-02  9.01508694e-01 
 1.09828000e-02  8.80804905e-01  1.09828000e-02  9.01300962e-01 
 1.09928000e-02  8.80568572e-01  1.09928000e-02  9.01093112e-01 
 1.10028000e-02  8.80332119e-01  1.10028000e-02  9.00885146e-01 
 1.10128000e-02  8.80095583e-01  1.10128000e-02  9.00677066e-01 
 1.10228000e-02  8.79858965e-01  1.10228000e-02  9.00468874e-01 
 1.10328000e-02  8.79622222e-01  1.10328000e-02  9.00260574e-01 
 1.10428000e-02  8.79385346e-01  1.10428000e-02  9.00052166e-01 
 1.10528000e-02  8.79148352e-01  1.10528000e-02  8.99843655e-01 
 1.10628000e-02  8.78911237e-01  1.10628000e-02  8.99635041e-01 
 1.10728000e-02  8.78674008e-01  1.10728000e-02  8.99426329e-01 
 1.10828000e-02  8.78436705e-01  1.10828000e-02  8.99217519e-01 
 1.10928000e-02  8.78199325e-01  1.10928000e-02  8.99008615e-01 
 1.11028000e-02  8.77961847e-01  1.11028000e-02  8.98799619e-01 
 1.11128000e-02  8.77724287e-01  1.11128000e-02  8.98590534e-01 
 1.11228000e-02  8.77486647e-01  1.11228000e-02  8.98381361e-01 
 1.11328000e-02  8.77248906e-01  1.11328000e-02  8.98172104e-01 
 1.11428000e-02  8.77011088e-01  1.11428000e-02  8.97962765e-01 
 1.11528000e-02  8.76773181e-01  1.11528000e-02  8.97753347e-01 
 1.11628000e-02  8.76535223e-01  1.11628000e-02  8.97543852e-01 
 1.11728000e-02  8.76297225e-01  1.11728000e-02  8.97334283e-01 
 1.11828000e-02  8.76059124e-01  1.11828000e-02  8.97124642e-01 
 1.11928000e-02  8.75820963e-01  1.11928000e-02  8.96914933e-01 
 1.12028000e-02  8.75582781e-01  1.12028000e-02  8.96705157e-01 
 1.12128000e-02  8.75344535e-01  1.12128000e-02  8.96495317e-01 
 1.12228000e-02  8.75106209e-01  1.12228000e-02  8.96285416e-01 
 1.12328000e-02  8.74867834e-01  1.12328000e-02  8.96075456e-01 
 1.12428000e-02  8.74629417e-01  1.12428000e-02  8.95865441e-01 
 1.12528000e-02  8.74390965e-01  1.12528000e-02  8.95655373e-01 
 1.12628000e-02  8.74152477e-01  1.12628000e-02  8.95445255e-01 
 1.12728000e-02  8.73913938e-01  1.12728000e-02  8.95235089e-01 
 1.12828000e-02  8.73675355e-01  1.12828000e-02  8.95024878e-01 
 1.12928000e-02  8.73436775e-01  1.12928000e-02  8.94814626e-01 
 1.13028000e-02  8.73198198e-01  1.13028000e-02  8.94604333e-01 
 1.13128000e-02  8.72959594e-01  1.13128000e-02  8.94394005e-01 
 1.13228000e-02  8.72720955e-01  1.13228000e-02  8.94183642e-01 
 1.13328000e-02  8.72482327e-01  1.13328000e-02  8.93973249e-01 
 1.13428000e-02  8.72243698e-01  1.13428000e-02  8.93762827e-01 
 1.13528000e-02  8.72005026e-01  1.13528000e-02  8.93552380e-01 
 1.13628000e-02  8.71766355e-01  1.13628000e-02  8.93341911e-01 
 1.13728000e-02  8.71527713e-01  1.13728000e-02  8.93131422e-01 
 1.13828000e-02  8.71289079e-01  1.13828000e-02  8.92920916e-01 
 1.13928000e-02  8.71050462e-01  1.13928000e-02  8.92710397e-01 
 1.14028000e-02  8.70811869e-01  1.14028000e-02  8.92499867e-01 
 1.14128000e-02  8.70573283e-01  1.14128000e-02  8.92289329e-01 
 1.14228000e-02  8.70334710e-01  1.14228000e-02  8.92078785e-01 
 1.14328000e-02  8.70096158e-01  1.14328000e-02  8.91868240e-01 
 1.14428000e-02  8.69857643e-01  1.14428000e-02  8.91657696e-01 
 1.14528000e-02  8.69619180e-01  1.14528000e-02  8.91447155e-01 
 1.14628000e-02  8.69380746e-01  1.14628000e-02  8.91236621e-01 
 1.14728000e-02  8.69142326e-01  1.14728000e-02  8.91026097e-01 
 1.14828000e-02  8.68903955e-01  1.14828000e-02  8.90815586e-01 
 1.14928000e-02  8.68665667e-01  1.14928000e-02  8.90605091e-01 
 1.15028000e-02  8.68427437e-01  1.15028000e-02  8.90394615e-01 
 1.15128000e-02  8.68189256e-01  1.15128000e-02  8.90184161e-01 
 1.15228000e-02  8.67951139e-01  1.15228000e-02  8.89973732e-01 
 1.15328000e-02  8.67713071e-01  1.15328000e-02  8.89763331e-01 
 1.15428000e-02  8.67475066e-01  1.15428000e-02  8.89552961e-01 
 1.15528000e-02  8.67237151e-01  1.15528000e-02  8.89342625e-01 
 1.15628000e-02  8.66999320e-01  1.15628000e-02  8.89132327e-01 
 1.15728000e-02  8.66761589e-01  1.15728000e-02  8.88922070e-01 
 1.15828000e-02  8.66523963e-01  1.15828000e-02  8.88711857e-01 
 1.15928000e-02  8.66286435e-01  1.15928000e-02  8.88501690e-01 
 1.16028000e-02  8.66048989e-01  1.16028000e-02  8.88291573e-01 
 1.16128000e-02  8.65811631e-01  1.16128000e-02  8.88081510e-01 
 1.16228000e-02  8.65574366e-01  1.16228000e-02  8.87871503e-01 
 1.16328000e-02  8.65337197e-01  1.16328000e-02  8.87661556e-01 
 1.16428000e-02  8.65100160e-01  1.16428000e-02  8.87451672e-01 
 1.16528000e-02  8.64863226e-01  1.16528000e-02  8.87241854e-01 
 1.16628000e-02  8.64626403e-01  1.16628000e-02  8.87032106e-01 
 1.16728000e-02  8.64389706e-01  1.16728000e-02  8.86822430e-01 
 1.16828000e-02  8.64153121e-01  1.16828000e-02  8.86612830e-01 
 1.16928000e-02  8.63916655e-01  1.16928000e-02  8.86403309e-01 
 1.17028000e-02  8.63680326e-01  1.17028000e-02  8.86193871e-01 
 1.17128000e-02  8.63444203e-01  1.17128000e-02  8.85984519e-01 
 1.17228000e-02  8.63208224e-01  1.17228000e-02  8.85775256e-01 
 1.17328000e-02  8.62972357e-01  1.17328000e-02  8.85566085e-01 
 1.17428000e-02  8.62736656e-01  1.17428000e-02  8.85357011e-01 
 1.17528000e-02  8.62501124e-01  1.17528000e-02  8.85148035e-01 
 1.17628000e-02  8.62265750e-01  1.17628000e-02  8.84939162e-01 
 1.17728000e-02  8.62030503e-01  1.17728000e-02  8.84730395e-01 
 1.17828000e-02  8.61795455e-01  1.17828000e-02  8.84521737e-01 
 1.17928000e-02  8.61560620e-01  1.17928000e-02  8.84313193e-01 
 1.18028000e-02  8.61325969e-01  1.18028000e-02  8.84104764e-01 
 1.18128000e-02  8.61091507e-01  1.18128000e-02  8.83896455e-01 
 1.18228000e-02  8.60857227e-01  1.18228000e-02  8.83688269e-01 
 1.18328000e-02  8.60623101e-01  1.18328000e-02  8.83480210e-01 
 1.18428000e-02  8.60389145e-01  1.18428000e-02  8.83272280e-01 
 1.18528000e-02  8.60155425e-01  1.18528000e-02  8.83064484e-01 
 1.18628000e-02  8.59921901e-01  1.18628000e-02  8.82856825e-01 
 1.18728000e-02  8.59688593e-01  1.18728000e-02  8.82649306e-01 
 1.18828000e-02  8.59455541e-01  1.18828000e-02  8.82441931e-01 
 1.18928000e-02  8.59222718e-01  1.18928000e-02  8.82234704e-01 
 1.19028000e-02  8.58990094e-01  1.19028000e-02  8.82027627e-01 
 1.19128000e-02  8.58757710e-01  1.19128000e-02  8.81820705e-01 
 1.19228000e-02  8.58525565e-01  1.19228000e-02  8.81613941e-01 
 1.19328000e-02  8.58293634e-01  1.19328000e-02  8.81407339e-01 
 1.19428000e-02  8.58061960e-01  1.19428000e-02  8.81200901e-01 
 1.19528000e-02  8.57830526e-01  1.19528000e-02  8.80994632e-01 
 1.19628000e-02  8.57599336e-01  1.19628000e-02  8.80788536e-01 
 1.19728000e-02  8.57368418e-01  1.19728000e-02  8.80582615e-01 
 1.19828000e-02  8.57137758e-01  1.19828000e-02  8.80376874e-01 
 1.19928000e-02  8.56907363e-01  1.19928000e-02  8.80171316e-01 
 1.20028000e-02  8.56677212e-01  1.20028000e-02  8.79965944e-01 
 1.20128000e-02  8.56447348e-01  1.20128000e-02  8.79760763e-01 
 1.20228000e-02  8.56217776e-01  1.20228000e-02  8.79555776e-01 
 1.20328000e-02  8.55988462e-01  1.20328000e-02  8.79350986e-01 
 1.20428000e-02  8.55759460e-01  1.20428000e-02  8.79146397e-01 
 1.20528000e-02  8.55530761e-01  1.20528000e-02  8.78942014e-01 
 1.20628000e-02  8.55302341e-01  1.20628000e-02  8.78737839e-01 
 1.20728000e-02  8.55074218e-01  1.20728000e-02  8.78533876e-01 
 1.20828000e-02  8.54846415e-01  1.20828000e-02  8.78330129e-01 
 1.20928000e-02  8.54618938e-01  1.20928000e-02  8.78126601e-01 
 1.21028000e-02  8.54391768e-01  1.21028000e-02  8.77923297e-01 
 1.21128000e-02  8.54164911e-01  1.21128000e-02  8.77720220e-01 
 1.21228000e-02  8.53938391e-01  1.21228000e-02  8.77517374e-01 
 1.21328000e-02  8.53712198e-01  1.21328000e-02  8.77314762e-01 
 1.21428000e-02  8.53486345e-01  1.21428000e-02  8.77112388e-01 
 1.21528000e-02  8.53260829e-01  1.21528000e-02  8.76910256e-01 
 1.21628000e-02  8.53035629e-01  1.21628000e-02  8.76708369e-01 
 1.21728000e-02  8.52810776e-01  1.21728000e-02  8.76506732e-01 
 1.21828000e-02  8.52586287e-01  1.21828000e-02  8.76305348e-01 
 1.21928000e-02  8.52362156e-01  1.21928000e-02  8.76104221e-01 
 1.22028000e-02  8.52138362e-01  1.22028000e-02  8.75903354e-01 
 1.22128000e-02  8.51914922e-01  1.22128000e-02  8.75702752e-01 
 1.22228000e-02  8.51691872e-01  1.22228000e-02  8.75502418e-01 
 1.22328000e-02  8.51469194e-01  1.22328000e-02  8.75302356e-01 
 1.22428000e-02  8.51246923e-01  1.22428000e-02  8.75102569e-01 
 1.22528000e-02  8.51025047e-01  1.22528000e-02  8.74903062e-01 
 1.22628000e-02  8.50803556e-01  1.22628000e-02  8.74703838e-01 
 1.22728000e-02  8.50582476e-01  1.22728000e-02  8.74504902e-01 
 1.22828000e-02  8.50361779e-01  1.22828000e-02  8.74306256e-01 
 1.22928000e-02  8.50141481e-01  1.22928000e-02  8.74107905e-01 
 1.23028000e-02  8.49921566e-01  1.23028000e-02  8.73909852e-01 
 1.23128000e-02  8.49702058e-01  1.23128000e-02  8.73712101e-01 
 1.23228000e-02  8.49482997e-01  1.23228000e-02  8.73514657e-01 
 1.23328000e-02  8.49264359e-01  1.23328000e-02  8.73317523e-01 
 1.23428000e-02  8.49046098e-01  1.23428000e-02  8.73120702e-01 
 1.23528000e-02  8.48828260e-01  1.23528000e-02  8.72924199e-01 
 1.23628000e-02  8.48610884e-01  1.23628000e-02  8.72728017e-01 
 1.23728000e-02  8.48393932e-01  1.23728000e-02  8.72532161e-01 
 1.23828000e-02  8.48177449e-01  1.23828000e-02  8.72336633e-01 
 1.23928000e-02  8.47961438e-01  1.23928000e-02  8.72141439e-01 
 1.24028000e-02  8.47745855e-01  1.24028000e-02  8.71946581e-01 
 1.24128000e-02  8.47530716e-01  1.24128000e-02  8.71752064e-01 
 1.24228000e-02  8.47316015e-01  1.24228000e-02  8.71557891e-01 
 1.24328000e-02  8.47101760e-01  1.24328000e-02  8.71364066e-01 
 1.24428000e-02  8.46888012e-01  1.24428000e-02  8.71170593e-01 
 1.24528000e-02  8.46674759e-01  1.24528000e-02  8.70977477e-01 
 1.24628000e-02  8.46461972e-01  1.24628000e-02  8.70784720e-01 
 1.24728000e-02  8.46249666e-01  1.24728000e-02  8.70592327e-01 
 1.24828000e-02  8.46037851e-01  1.24828000e-02  8.70400301e-01 
 1.24928000e-02  8.45826508e-01  1.24928000e-02  8.70208647e-01 
 1.25028000e-02  8.45615664e-01  1.25028000e-02  8.70017368e-01 
 1.25128000e-02  8.45405334e-01  1.25128000e-02  8.69826468e-01 
 1.25228000e-02  8.45195500e-01  1.25228000e-02  8.69635950e-01 
 1.25328000e-02  8.44986171e-01  1.25328000e-02  8.69445820e-01 
 1.25428000e-02  8.44777372e-01  1.25428000e-02  8.69256080e-01 
 1.25528000e-02  8.44569073e-01  1.25528000e-02  8.69066734e-01 
 1.25628000e-02  8.44361303e-01  1.25628000e-02  8.68877787e-01 
 1.25728000e-02  8.44154069e-01  1.25728000e-02  8.68689241e-01 
 1.25828000e-02  8.43947346e-01  1.25828000e-02  8.68501102e-01 
 1.25928000e-02  8.43741157e-01  1.25928000e-02  8.68313372e-01 
 1.26028000e-02  8.43535508e-01  1.26028000e-02  8.68126056e-01 
 1.26128000e-02  8.43330395e-01  1.26128000e-02  8.67939157e-01 
 1.26228000e-02  8.43125843e-01  1.26228000e-02  8.67752680e-01 
 1.26328000e-02  8.42921853e-01  1.26328000e-02  8.67566628e-01 
 1.26428000e-02  8.42718420e-01  1.26428000e-02  8.67381004e-01 
 1.26528000e-02  8.42515553e-01  1.26528000e-02  8.67195814e-01 
 1.26628000e-02  8.42313245e-01  1.26628000e-02  8.67011060e-01 
 1.26728000e-02  8.42111504e-01  1.26728000e-02  8.66826746e-01 
 1.26828000e-02  8.41910321e-01  1.26828000e-02  8.66642877e-01 
 1.26928000e-02  8.41709692e-01  1.26928000e-02  8.66459455e-01 
 1.27028000e-02  8.41509614e-01  1.27028000e-02  8.66276486e-01 
 1.27128000e-02  8.41310149e-01  1.27128000e-02  8.66093972e-01 
 1.27228000e-02  8.41111306e-01  1.27228000e-02  8.65911918e-01 
 1.27328000e-02  8.40913058e-01  1.27328000e-02  8.65730326e-01 
 1.27428000e-02  8.40715388e-01  1.27428000e-02  8.65549202e-01 
 1.27528000e-02  8.40518302e-01  1.27528000e-02  8.65368549e-01 
 1.27628000e-02  8.40321854e-01  1.27628000e-02  8.65188370e-01 
 1.27728000e-02  8.40126036e-01  1.27728000e-02  8.65008669e-01 
 1.27828000e-02  8.39930808e-01  1.27828000e-02  8.64829451e-01 
 1.27928000e-02  8.39736174e-01  1.27928000e-02  8.64650718e-01 
 1.28028000e-02  8.39542161e-01  1.28028000e-02  8.64472476e-01 
 1.28128000e-02  8.39348777e-01  1.28128000e-02  8.64294726e-01 
 1.28228000e-02  8.39156026e-01  1.28228000e-02  8.64117474e-01 
 1.28328000e-02  8.38963887e-01  1.28328000e-02  8.63940722e-01 
 1.28428000e-02  8.38772374e-01  1.28428000e-02  8.63764476e-01 
 1.28528000e-02  8.38581528e-01  1.28528000e-02  8.63588737e-01 
 1.28628000e-02  8.38391338e-01  1.28628000e-02  8.63413511e-01 
 1.28728000e-02  8.38201778e-01  1.28728000e-02  8.63238800e-01 
 1.28828000e-02  8.38012870e-01  1.28828000e-02  8.63064608e-01 
 1.28928000e-02  8.37824615e-01  1.28928000e-02  8.62890940e-01 
 1.29028000e-02  8.37637022e-01  1.29028000e-02  8.62717799e-01 
 1.29128000e-02  8.37450098e-01  1.29128000e-02  8.62545188e-01 
 1.29228000e-02  8.37263832e-01  1.29228000e-02  8.62373111e-01 
 1.29328000e-02  8.37078238e-01  1.29328000e-02  8.62201572e-01 
 1.29428000e-02  8.36893328e-01  1.29428000e-02  8.62030575e-01 
 1.29528000e-02  8.36709084e-01  1.29528000e-02  8.61860123e-01 
 1.29628000e-02  8.36525496e-01  1.29628000e-02  8.61690219e-01 
 1.29728000e-02  8.36342571e-01  1.29728000e-02  8.61520868e-01 
 1.29828000e-02  8.36160338e-01  1.29828000e-02  8.61352073e-01 
 1.29928000e-02  8.35978809e-01  1.29928000e-02  8.61183837e-01 
 1.30028000e-02  8.35797957e-01  1.30028000e-02  8.61016165e-01 
 1.30128000e-02  8.35617805e-01  1.30128000e-02  8.60849059e-01 
 1.30228000e-02  8.35438380e-01  1.30228000e-02  8.60682524e-01 
 1.30328000e-02  8.35259653e-01  1.30328000e-02  8.60516563e-01 
 1.30428000e-02  8.35081616e-01  1.30428000e-02  8.60351179e-01 
 1.30528000e-02  8.34904325e-01  1.30528000e-02  8.60186376e-01 
 1.30628000e-02  8.34727766e-01  1.30628000e-02  8.60022158e-01 
 1.30728000e-02  8.34551922e-01  1.30728000e-02  8.59858528e-01 
 1.30828000e-02  8.34376786e-01  1.30828000e-02  8.59695489e-01 
 1.30928000e-02  8.34202345e-01  1.30928000e-02  8.59533045e-01 
 1.31028000e-02  8.34028613e-01  1.31028000e-02  8.59371200e-01 
 1.31128000e-02  8.33855611e-01  1.31128000e-02  8.59209957e-01 
 1.31228000e-02  8.33683359e-01  1.31228000e-02  8.59049319e-01 
 1.31328000e-02  8.33511855e-01  1.31328000e-02  8.58889291e-01 
 1.31428000e-02  8.33341099e-01  1.31428000e-02  8.58729874e-01 
 1.31528000e-02  8.33171086e-01  1.31528000e-02  8.58571074e-01 
 1.31628000e-02  8.33001805e-01  1.31628000e-02  8.58412893e-01 
 1.31728000e-02  8.32833252e-01  1.31728000e-02  8.58255334e-01 
 1.31828000e-02  8.32665457e-01  1.31828000e-02  8.58098401e-01 
 1.31928000e-02  8.32498420e-01  1.31928000e-02  8.57942098e-01 
 1.32028000e-02  8.32332136e-01  1.32028000e-02  8.57786427e-01 
 1.32128000e-02  8.32166636e-01  1.32128000e-02  8.57631392e-01 
 1.32228000e-02  8.32001909e-01  1.32228000e-02  8.57476997e-01 
 1.32328000e-02  8.31837934e-01  1.32328000e-02  8.57323244e-01 
 1.32428000e-02  8.31674697e-01  1.32428000e-02  8.57170138e-01 
 1.32528000e-02  8.31512235e-01  1.32528000e-02  8.57017680e-01 
 1.32628000e-02  8.31350588e-01  1.32628000e-02  8.56865876e-01 
 1.32728000e-02  8.31189726e-01  1.32728000e-02  8.56714727e-01 
 1.32828000e-02  8.31029640e-01  1.32828000e-02  8.56564237e-01 
 1.32928000e-02  8.30870342e-01  1.32928000e-02  8.56414409e-01 
 1.33028000e-02  8.30711803e-01  1.33028000e-02  8.56265247e-01 
 1.33128000e-02  8.30554046e-01  1.33128000e-02  8.56116754e-01 
 1.33228000e-02  8.30397084e-01  1.33228000e-02  8.55968932e-01 
 1.33328000e-02  8.30240903e-01  1.33328000e-02  8.55821786e-01 
 1.33428000e-02  8.30085527e-01  1.33428000e-02  8.55675317e-01 
 1.33528000e-02  8.29930927e-01  1.33528000e-02  8.55529530e-01 
 1.33628000e-02  8.29777156e-01  1.33628000e-02  8.55384428e-01 
 1.33728000e-02  8.29624229e-01  1.33728000e-02  8.55240013e-01 
 1.33828000e-02  8.29472092e-01  1.33828000e-02  8.55096289e-01 
 1.33928000e-02  8.29320724e-01  1.33928000e-02  8.54953259e-01 
 1.34028000e-02  8.29170152e-01  1.34028000e-02  8.54810925e-01 
 1.34128000e-02  8.29020406e-01  1.34128000e-02  8.54669291e-01 
 1.34228000e-02  8.28871463e-01  1.34228000e-02  8.54528360e-01 
 1.34328000e-02  8.28723362e-01  1.34328000e-02  8.54388135e-01 
 1.34428000e-02  8.28576111e-01  1.34428000e-02  8.54248619e-01 
 1.34528000e-02  8.28429680e-01  1.34528000e-02  8.54109815e-01 
 1.34628000e-02  8.28284059e-01  1.34628000e-02  8.53971725e-01 
 1.34728000e-02  8.28139242e-01  1.34728000e-02  8.53834353e-01 
 1.34828000e-02  8.27995269e-01  1.34828000e-02  8.53697702e-01 
 1.34928000e-02  8.27852135e-01  1.34928000e-02  8.53561774e-01 
 1.35028000e-02  8.27709809e-01  1.35028000e-02  8.53426573e-01 
 1.35128000e-02  8.27568307e-01  1.35128000e-02  8.53292101e-01 
 1.35228000e-02  8.27427685e-01  1.35228000e-02  8.53158362e-01 
 1.35328000e-02  8.27287924e-01  1.35328000e-02  8.53025357e-01 
 1.35428000e-02  8.27148978e-01  1.35428000e-02  8.52893090e-01 
 1.35528000e-02  8.27010884e-01  1.35528000e-02  8.52761564e-01 
 1.35628000e-02  8.26873646e-01  1.35628000e-02  8.52630782e-01 
 1.35728000e-02  8.26737249e-01  1.35728000e-02  8.52500745e-01 
 1.35828000e-02  8.26601684e-01  1.35828000e-02  8.52371458e-01 
 1.35928000e-02  8.26466961e-01  1.35928000e-02  8.52242922e-01 
 1.36028000e-02  8.26333122e-01  1.36028000e-02  8.52115140e-01 
 1.36128000e-02  8.26200149e-01  1.36128000e-02  8.51988116e-01 
 1.36228000e-02  8.26068016e-01  1.36228000e-02  8.51861851e-01 
 1.36328000e-02  8.25936741e-01  1.36328000e-02  8.51736349e-01 
 1.36428000e-02  8.25806310e-01  1.36428000e-02  8.51611611e-01 
 1.36528000e-02  8.25676724e-01  1.36528000e-02  8.51487642e-01 
 1.36628000e-02  8.25548031e-01  1.36628000e-02  8.51364443e-01 
 1.36728000e-02  8.25420229e-01  1.36728000e-02  8.51242016e-01 
 1.36828000e-02  8.25293281e-01  1.36828000e-02  8.51120365e-01 
 1.36928000e-02  8.25167210e-01  1.36928000e-02  8.50999492e-01 
 1.37028000e-02  8.25042030e-01  1.37028000e-02  8.50879399e-01 
 1.37128000e-02  8.24917707e-01  1.37128000e-02  8.50760089e-01 
 1.37228000e-02  8.24794250e-01  1.37228000e-02  8.50641565e-01 
 1.37328000e-02  8.24671679e-01  1.37328000e-02  8.50523829e-01 
 1.37428000e-02  8.24549981e-01  1.37428000e-02  8.50406883e-01 
 1.37528000e-02  8.24429172e-01  1.37528000e-02  8.50290730e-01 
 1.37628000e-02  8.24309234e-01  1.37628000e-02  8.50175372e-01 
 1.37728000e-02  8.24190173e-01  1.37728000e-02  8.50060812e-01 
 1.37828000e-02  8.24071988e-01  1.37828000e-02  8.49947052e-01 
 1.37928000e-02  8.23954664e-01  1.37928000e-02  8.49834094e-01 
 1.38028000e-02  8.23838243e-01  1.38028000e-02  8.49721941e-01 
 1.38128000e-02  8.23722738e-01  1.38128000e-02  8.49610594e-01 
 1.38228000e-02  8.23608135e-01  1.38228000e-02  8.49500057e-01 
 1.38328000e-02  8.23494435e-01  1.38328000e-02  8.49390332e-01 
 1.38428000e-02  8.23381615e-01  1.38428000e-02  8.49281420e-01 
 1.38528000e-02  8.23269662e-01  1.38528000e-02  8.49173325e-01 
 1.38628000e-02  8.23158620e-01  1.38628000e-02  8.49066048e-01 
 1.38728000e-02  8.23048475e-01  1.38728000e-02  8.48959591e-01 
 1.38828000e-02  8.22939220e-01  1.38828000e-02  8.48853957e-01 
 1.38928000e-02  8.22830902e-01  1.38928000e-02  8.48749148e-01 
 1.39028000e-02  8.22723497e-01  1.39028000e-02  8.48645165e-01 
 1.39128000e-02  8.22616978e-01  1.39128000e-02  8.48542012e-01 
 1.39228000e-02  8.22511364e-01  1.39228000e-02  8.48439690e-01 
 1.39328000e-02  8.22406649e-01  1.39328000e-02  8.48338201e-01 
 1.39428000e-02  8.22302832e-01  1.39428000e-02  8.48237547e-01 
 1.39528000e-02  8.22199912e-01  1.39528000e-02  8.48137731e-01 
 1.39628000e-02  8.22097885e-01  1.39628000e-02  8.48038754e-01 
 1.39728000e-02  8.21996763e-01  1.39728000e-02  8.47940619e-01 
 1.39828000e-02  8.21896578e-01  1.39828000e-02  8.47843327e-01 
 1.39928000e-02  8.21797307e-01  1.39928000e-02  8.47746880e-01 
 1.40028000e-02  8.21698944e-01  1.40028000e-02  8.47651280e-01 
 1.40128000e-02  8.21601504e-01  1.40128000e-02  8.47556530e-01 
 1.40228000e-02  8.21504987e-01  1.40228000e-02  8.47462631e-01 
 1.40328000e-02  8.21409357e-01  1.40328000e-02  8.47369585e-01 
 1.40428000e-02  8.21314643e-01  1.40428000e-02  8.47277393e-01 
 1.40528000e-02  8.21220873e-01  1.40528000e-02  8.47186059e-01 
 1.40628000e-02  8.21128014e-01  1.40628000e-02  8.47095582e-01 
 1.40728000e-02  8.21036080e-01  1.40728000e-02  8.47005967e-01 
 1.40828000e-02  8.20945065e-01  1.40828000e-02  8.46917213e-01 
 1.40928000e-02  8.20854960e-01  1.40928000e-02  8.46829323e-01 
 1.41028000e-02  8.20765786e-01  1.41028000e-02  8.46742299e-01 
 1.41128000e-02  8.20677554e-01  1.41128000e-02  8.46656142e-01 
 1.41228000e-02  8.20590222e-01  1.41228000e-02  8.46570854e-01 
 1.41328000e-02  8.20503818e-01  1.41328000e-02  8.46486437e-01 
 1.41428000e-02  8.20418348e-01  1.41428000e-02  8.46402893e-01 
 1.41528000e-02  8.20333793e-01  1.41528000e-02  8.46320222e-01 
 1.41628000e-02  8.20250142e-01  1.41628000e-02  8.46238427e-01 
 1.41728000e-02  8.20167445e-01  1.41728000e-02  8.46157510e-01 
 1.41828000e-02  8.20085711e-01  1.41828000e-02  8.46077471e-01 
 1.41928000e-02  8.20004875e-01  1.41928000e-02  8.45998313e-01 
 1.42028000e-02  8.19924957e-01  1.42028000e-02  8.45920037e-01 
 1.42128000e-02  8.19845966e-01  1.42128000e-02  8.45842645e-01 
 1.42228000e-02  8.19767914e-01  1.42228000e-02  8.45766137e-01 
 1.42328000e-02  8.19690803e-01  1.42328000e-02  8.45690516e-01 
 1.42428000e-02  8.19614600e-01  1.42428000e-02  8.45615783e-01 
 1.42528000e-02  8.19539352e-01  1.42528000e-02  8.45541940e-01 
 1.42628000e-02  8.19465060e-01  1.42628000e-02  8.45468988e-01 
 1.42728000e-02  8.19391699e-01  1.42728000e-02  8.45396928e-01 
 1.42828000e-02  8.19319270e-01  1.42828000e-02  8.45325762e-01 
 1.42928000e-02  8.19247769e-01  1.42928000e-02  8.45255491e-01 
 1.43028000e-02  8.19177202e-01  1.43028000e-02  8.45186116e-01 
 1.43128000e-02  8.19107572e-01  1.43128000e-02  8.45117640e-01 
 1.43228000e-02  8.19038882e-01  1.43228000e-02  8.45050062e-01 
 1.43328000e-02  8.18971103e-01  1.43328000e-02  8.44983385e-01 
 1.43428000e-02  8.18904299e-01  1.43428000e-02  8.44917610e-01 
 1.43528000e-02  8.18838433e-01  1.43528000e-02  8.44852738e-01 
 1.43628000e-02  8.18773488e-01  1.43628000e-02  8.44788771e-01 
 1.43728000e-02  8.18709478e-01  1.43728000e-02  8.44725709e-01 
 1.43828000e-02  8.18646395e-01  1.43828000e-02  8.44663553e-01 
 1.43928000e-02  8.18584258e-01  1.43928000e-02  8.44602306e-01 
 1.44028000e-02  8.18523059e-01  1.44028000e-02  8.44541967e-01 
 1.44128000e-02  8.18462839e-01  1.44128000e-02  8.44482539e-01 
 1.44228000e-02  8.18403580e-01  1.44228000e-02  8.44424022e-01 
 1.44328000e-02  8.18345251e-01  1.44328000e-02  8.44366418e-01 
 1.44428000e-02  8.18287875e-01  1.44428000e-02  8.44309728e-01 
 1.44528000e-02  8.18231442e-01  1.44528000e-02  8.44253952e-01 
 1.44628000e-02  8.18175921e-01  1.44628000e-02  8.44199092e-01 
 1.44728000e-02  8.18121350e-01  1.44728000e-02  8.44145148e-01 
 1.44828000e-02  8.18067738e-01  1.44828000e-02  8.44092123e-01 
 1.44928000e-02  8.18015059e-01  1.44928000e-02  8.44040016e-01 
 1.45028000e-02  8.17963328e-01  1.45028000e-02  8.43988830e-01 
 1.45128000e-02  8.17912565e-01  1.45128000e-02  8.43938564e-01 
 1.45228000e-02  8.17862747e-01  1.45228000e-02  8.43889220e-01 
 1.45328000e-02  8.17813854e-01  1.45328000e-02  8.43840798e-01 
